2021-12-10 14:33:16,313 DEBUG    decos.py Была вызвана функция send_message c параметрами (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 59424), raddr=('127.0.0.1', 7777)>, {'action': 'message', 'time': 1639139596.3113616, 'account_name': 'Guest', 'mess_text': 'hello'}), {}. Вызов из модуля common.utils.Вызов из функции main().Вызов из функции main
2021-12-10 14:33:16,657 DEBUG    decos.py Была вызвана функция get_message c параметрами (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 59418), raddr=('127.0.0.1', 7777)>,), {}. Вызов из модуля common.utils.Вызов из функции main().Вызов из функции main
2021-12-10 14:33:16,657 INFO     client.py Получено сообщение от пользователя Guest:
hello
2021-12-10 14:33:16,658 DEBUG    decos.py Была вызвана функция message_from_server c параметрами ({'action': 'message', 'sender': 'Guest', 'time': 1639139596.656276, 'mess_text': 'hello'},), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:33:53,285 INFO     client_send.py Завершение работы по команде пользователя.
2021-12-10 14:35:39,757 DEBUG    decos.py Была вызвана функция arg_parser c параметрами (), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:35:39,757 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1, порт: 7777, режим работы: send
2021-12-10 14:35:39,757 CRITICAL client.py Не удалось подключиться к серверу 127.0.0.1:7777, конечный компьютер отверг запрос на подключение.
2021-12-10 14:35:39,918 DEBUG    decos.py Была вызвана функция arg_parser c параметрами (), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:35:39,918 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1, порт: 7777, режим работы: send
2021-12-10 14:35:39,928 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-12-10 14:35:39,929 DEBUG    decos.py Была вызвана функция create_presence c параметрами (), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
